Date Time, CO(ppm), NO2(ppm), O3(ppm),timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-12-03 15:37:00,6.7,,,1638526054566,34.105,36.831,944.587,67.5,-1347,433,1708.5,948,763,0,122.862,116.036,122.99,123.016,813.115,923.761,926.054,926.428,926.629,0.532,-0.016,-0.104,-0.024,32512,63872,32384,76.695,74.282,80.197,0,0,4028.5,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526055432,17.496,78.396,2.2,308.43,29.876,160.985,0.308,1.499,22.157,152.45,33.91,84.775,29.487,73.717,0
2021-12-03 15:38:00,3.88,,,1638526116808,34.145,36.724,945.124,81,-1615,408.5,1641.5,849.5,741.5,0,113.481,107.061,113.699,113.743,749.932,852.172,854.416,854.788,854.977,0.549,0.024,0.04,0.064,384,33408,1024,76.735,73.606,81.515,0,0,4029,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526117384.5,17.495,78.4,2.9,288.691,26.723,184.398,0.289,1.39,21.077,152.1,31.321,78.302,27.236,68.089,0
2021-12-03 15:39:00,5.91,,,1638526179079.5,34.19,36.514,945.632,71.5,-1427,371,1539.5,748,710.5,0,87.786,82.371,88.338,88.449,575.864,655.117,657.342,657.729,657.889,0.552,-0.016,-0.136,-0.016,65280,63360,32512,76.624,72.959,82.112,0,0,4030.5,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526179669,17.493,78.404,3.1,258.44,23.473,167.894,0.258,1.206,19.443,151.35,24.229,60.572,21.069,52.672,0
2021-12-03 15:40:00,4.56,,,1638526240597,34.21,36.472,946.352,72.5,-1448,391,1600,958.5,767,0,86.413,81.22,86.839,86.924,568.167,646.13,648.17,648.521,648.674,0.54,0.008,-0.096,0.024,128,64000,384,75.462,72.661,80.325,0,0,4030,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526241254,17.491,78.407,2.5,274.404,30.209,169.62,0.274,1.351,20.723,151.3,23.85,59.625,20.739,51.848,0
2021-12-03 15:41:00,4.38,,,1638526302803.5,34.22,36.632,946.872,76,-1510,408,1648,1033.5,789,0,85.061,79.878,85.541,85.637,558.596,635.365,637.452,637.812,637.965,0.559,-0.04,0.096,-0.072,64896,1536,64384,75.555,71.41,78.926,0,0,4021,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526303394.5,17.488,78.41,3.1,288.167,32.61,175.686,0.288,1.392,21.032,151.25,23.477,58.692,20.415,51.037,0
2021-12-03 15:42:00,4.46,,,1638526349214,34.3,36.393,947.119,66,-1326,354,1487,657,691,0,87.229,81.644,87.953,88.097,570.275,649.099,651.533,651.963,652.128,0.565,0.016,-0.032,0.016,256,65024,256,74.75,71.401,79.809,0,0,4011,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526349792,17.486,78.411,2.9,244.661,20.56,158.298,0.245,1.142,18.887,151.3,24.075,60.188,20.935,52.338,0
2021-12-03 15:43:00,4.56,,,1638526395624,34.16,36.047,947.61,69.5,-1383.5,340.5,1462,580,662,0,82.762,76.68,84.118,84.389,533.624,608.695,611.859,612.441,612.62,0.575,0.016,-0.072,0.088,33024,64384,1408,75.448,70.339,80.103,0,0,4030.5,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526396240.5,17.484,78.412,2.95,233.579,18.092,164.448,0.234,1.057,18.064,151.2,22.842,57.105,19.863,49.657,0
2021-12-03 15:44:00,4.38,,,1638526457929.5,34.12,36.423,947.974,74.5,-1482,381,1570,590.5,664,0,101.034,94.921,101.567,101.673,663.911,755.081,757.511,757.93,758.11,0.528,-0.064,0.032,-0.032,64512,512,32256,75.314,71.775,78.514,0,0,4025.5,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526458537.5,17.483,78.414,2.8,266.39,18.432,173.136,0.266,1.13,18.782,151.75,27.885,69.714,24.248,60.62,0
2021-12-03 15:45:00,3.56,,,1638526519935.5,34.195,36.698,948.168,60.5,-1211.5,355,1505.5,485,634.5,0,102.206,96.545,102.297,102.315,676.58,768.617,770.504,770.812,770.979,0.548,0.008,-0.024,-0.024,32896,65152,65152,71.526,68.561,74.526,0,0,4031,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526520526,17.483,78.414,2.4,245.806,15.059,148.796,0.246,1.042,18.037,151.75,28.209,70.522,24.529,61.323,0
2021-12-03 15:46:00,2.51,,,1638526581754,34.33,36.721,948.21,66,-1322,358.5,1507.5,439,623,0,95.043,89.083,95.723,95.859,622.551,708.39,710.905,711.345,711.521,0.568,-0.008,-0.04,0.056,32640,32128,33664,71.802,68.017,77.484,0,0,4035,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526582361,17.483,78.415,1.85,248.569,13.588,158.275,0.249,0.973,17.276,151.6,26.232,65.579,22.81,57.026,0
2021-12-03 15:47:00,1.48,,,1638526643666.5,34.565,37.363,948.224,82,-1633.5,380.5,1562,826.5,729.5,0,88.821,82.649,89.973,90.203,576.07,656.509,659.517,660.063,660.245,0.574,0.016,-0.032,0.04,256,65024,640,72.74,68.937,82.975,0,0,4020,88.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526644279,17.482,78.415,1.45,266.702,25.996,185.914,0.267,1.28,19.975,151.4,24.515,61.287,21.317,53.293,0
2021-12-03 15:48:00,2.4,,,1638526705778.5,34.895,36.852,948.247,76.5,-1522.5,397.5,1617,714,701.5,0,105.421,98.47,106.467,106.676,687.295,782.631,785.792,786.356,786.561,0.563,-0.008,-0.04,-0.088,32640,64896,31360,70.961,67.414,80.465,0,0,4023.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526706389.5,17.482,78.415,1.55,279.664,22.392,176.22,0.28,1.269,19.933,151.9,29.096,72.74,25.301,63.252,0
2021-12-03 15:49:00,7.28,,,1638526767981,35.125,37.618,948.414,85.5,-1707.5,400,1621.5,622.5,670,0,115.425,108.643,115.86,115.948,760.392,864.474,867.03,867.463,867.663,0.557,-0.04,-0.016,-0.008,64896,65280,32640,75.471,70.962,80.739,0,0,4026.5,88.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526768594.5,17.48,78.417,2.9,282.307,19.473,191.709,0.282,1.229,19.487,152.2,31.857,79.643,27.702,69.255,0
2021-12-03 15:50:00,4.27,,,1638526829992.5,34.955,35.986,949.075,60,-1193.5,355,1496,405,612,0,76.362,71.243,77.192,77.357,497.047,566.134,568.515,568.943,569.093,0.59,0.064,0.016,-0.072,512,32640,31616,77.282,72.998,84.663,0,0,4028.5,88.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526830598,17.478,78.42,3,244.765,12.494,147.576,0.245,0.878,16.205,148.35,21.076,52.69,18.327,45.817,0
2021-12-03 15:51:00,7.33,,,1638526891906,33.805,37.106,949.44,96,-1911.5,301.5,1348.5,244.5,572,0,76.73,70.877,78.171,78.459,492.7,562.378,565.545,566.133,566.305,0.584,-0.056,0,-0.08,64640,0,31488,74.726,71.003,80.48,0,0,4027.5,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526892521,17.476,78.423,2.75,203.546,7.366,210.587,0.204,0.665,13.698,151.95,21.178,52.944,18.415,46.038,0
2021-12-03 15:52:00,4.5,,,1638526953608.5,33.395,38.404,949.505,129,-2575.5,318,1392.5,266,579.5,0,91.791,85.942,92.529,92.676,600.365,683.301,685.832,686.279,686.451,0.552,-0.008,-0.024,0.008,32640,32384,32896,71.442,69.366,74.94,0,0,4024.5,88.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638526954208,17.476,78.423,1.9,218.209,8.066,268.027,0.218,0.752,14.751,153.7,25.334,63.336,22.03,55.075,0
2021-12-03 15:53:00,5.71,,,1638527015995.5,33.185,37.837,949.698,85.5,-1713,399.5,1619,425,614.5,0,143.631,135.614,143.812,143.849,950.216,1079.579,1082.299,1082.745,1082.981,0.517,-0.008,-0.016,-0.016,32640,32512,32512,76.587,72.364,84.839,0,0,4027,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527016721.5,17.474,78.425,2.7,283.007,13.147,192.648,0.283,1.06,18.1,153.35,39.642,99.105,34.471,86.178,0
2021-12-03 15:54:00,5.39,,,1638527077599,32.76,38.174,949.865,121,-2413,300,1345.5,153,542,0,80.886,75.533,81.706,81.87,527.147,600.302,602.75,603.187,603.345,0.567,-0.096,0.04,-0.048,64000,33408,32000,76.842,74.263,80.857,0,0,4020,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527078471.5,17.471,78.427,3.25,203.863,4.445,254.457,0.204,0.536,12.199,153.25,22.325,55.811,19.413,48.532,0
2021-12-03 15:55:00,5.59,,,1638527139608.5,32.725,38.927,949.856,114,-2274.5,363.5,1519,315.5,591.5,0,85.687,80.006,86.564,86.739,558.34,635.841,638.444,638.91,639.077,0.58,-0.08,-0.008,0.008,64256,32640,32896,73.759,68.052,79.436,0,0,4020,89,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527140458.5,17.469,78.428,2.4,255.455,9.653,242.308,0.255,0.79,15.279,152.9,23.65,59.124,20.565,51.412,0
2021-12-03 15:56:00,3.12,,,1638527201518.5,32.96,38.66,949.633,104.5,-2083,324.5,1412,287,581.5,0,78.219,72.929,79.108,79.286,508.692,579.476,581.966,582.414,582.57,0.56,-0.064,-0.024,0.048,64512,65152,768,74.579,68.163,79.349,0,0,4016.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527202369,17.47,78.426,2.8,223.862,8.739,225.713,0.224,0.737,14.678,152.35,21.588,53.971,18.772,46.931,0
2021-12-03 15:57:00,2.84,,,1638527263534.5,33.21,38.413,949.187,109.5,-2188,348.5,1477,316,591,0,80.735,75.431,81.519,81.676,526.537,599.541,601.941,602.369,602.525,0.58,-0.04,-0.024,0.088,64896,32384,1408,74.34,69.145,77.698,0,0,4021.5,88.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527264371.5,17.47,78.424,2.65,242.723,9.665,234.274,0.243,0.78,15.122,152.65,22.283,55.707,19.376,48.441,0
2021-12-03 15:58:00,3.06,,,1638527309944,33.38,38.165,948.969,110,-2196,359,1508,335,595,0,91.475,85.569,92.276,92.436,597.563,680.242,682.849,683.311,683.485,0.566,0.048,0.032,-0.176,768,512,62720,74.562,67.454,78.003,0,0,4018,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527310810,17.469,78.422,2.6,250.81,10.271,235.065,0.251,0.838,15.757,152.7,25.247,63.118,21.954,54.885,0
2021-12-03 15:59:00,2.61,,,1638527372536,33.59,37.535,948.512,95,-1887,345,1462,275,580,0,149.336,141.144,149.403,149.416,989.317,1123.767,1126.439,1126.871,1127.113,0.536,0.064,-0.176,-0.048,1024,62720,64768,74.875,68.258,78.701,0,0,4017,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527373442,17.469,78.42,2.9,238.891,8.345,208.946,0.239,0.894,16.514,153.2,41.217,103.042,35.841,89.602,0
2021-12-03 16:00:00,2.64,,,1638527418458,33.505,38.016,948.043,105,-2101.5,330.5,1426,249.5,570,0,104.52,98.099,105.155,105.282,685.888,780.239,782.86,783.315,783.505,0.562,-0.024,-0.064,-0.032,32384,64512,65024,73.309,67.51,77.347,0,0,4018,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527419318,17.469,78.417,2.95,227.789,7.534,226.33,0.228,0.76,14.91,152.4,28.848,72.119,25.085,62.712,0
2021-12-03 16:01:00,3.15,,,1638527480665.5,33.09,38.286,947.996,111.5,-2217.5,284.5,1300.5,151.5,545.5,0,74.611,69.282,75.701,75.919,482.539,550.16,552.844,553.335,553.491,0.577,-0.032,-0.008,0.088,65024,32640,1408,71.819,67.635,78.145,0,0,4012,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527481542,17.469,78.414,3.05,191.411,4.399,237.807,0.191,0.524,12.038,152.75,20.593,51.481,17.907,44.766,0
2021-12-03 16:02:00,3.01,,,1638527542384,32.91,39.132,948.068,116,-2314,303,1348.5,265.5,573.5,0,74.944,68.762,76.749,77.11,476.805,545.029,548.631,549.308,549.49,0.606,-0.008,-0.016,-0.08,32640,32512,31488,72.718,68.33,79.073,0,0,4022.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527543222,17.469,78.411,2.9,207.129,8.056,245.684,0.207,0.7,14.226,153,20.684,51.711,17.986,44.966,0
2021-12-03 16:03:00,2.78,,,1638527620190,33.1,38.642,947.36,89,-1766,310,1365,235,572,0,75.428,68.784,77.606,78.041,475.878,544.696,548.781,549.557,549.752,0.572,-0.096,0.064,-0.08,64000,1024,64256,76.624,70.739,80.976,0,0,4017,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527621062,17.47,78.405,2.8,212.17,7.075,198.745,0.212,0.664,13.895,151.5,20.818,52.045,18.103,45.257,0
2021-12-03 16:04:00,2.47,,,1638527666601,33.26,38.112,947.695,87.5,-1741,287,1306.5,197.5,558,0,79.303,73.508,80.574,80.828,511.636,583.558,586.554,587.104,587.275,0.547,0.024,-0.008,0.096,33152,32640,1536,75.107,71.987,78.789,0,0,4015,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527667455,17.469,78.401,2.95,193.165,5.87,196.076,0.193,0.622,13.388,151.45,21.888,54.719,19.033,47.582,0
2021-12-03 16:05:00,3.05,,,1638527728601.5,33.415,37.904,947.752,83,-1651,322,1399.5,163.5,548,0,75.471,71.044,76.695,76.935,494.892,564.187,566.901,567.396,567.556,0.583,-0.04,-0.008,-0.136,33280,64896,63360,76.28,71.201,82.404,0,0,4011.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527730317.5,17.468,78.395,2.8,220.916,4.781,188.196,0.221,0.558,12.586,149.6,20.83,52.075,18.113,45.282,0
2021-12-03 16:06:00,2.68,,,1638527790423.5,33.65,37.649,946.692,80,-1590.5,299.5,1336,206.5,556.5,0,84.682,79.577,85.113,85.199,556.635,633.043,635.06,635.407,635.557,0.542,0,-0.072,0.04,32768,64384,33408,76.848,69.979,81.337,0,0,4019,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527791261,17.47,78.391,2.7,202.545,6.155,182.881,0.203,0.65,13.726,151.35,23.372,58.431,20.324,50.809,0
2021-12-03 16:07:00,4.21,,,1638527852392,33.79,37.264,947.121,70,-1396,295,1330,196,555,0,83.699,78.151,84.554,84.725,545.397,621.099,623.64,624.095,624.258,0.559,-0.04,-0.032,0.064,32128,32256,1024,74.352,68.233,78.676,0,0,4005.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527853337.5,17.471,78.387,5.25,198.503,5.815,165.467,0.199,0.634,13.575,151.2,23.101,57.752,20.088,50.219,0.5
2021-12-03 16:08:00,4.08,,,1638527914936,33.91,36.901,946.918,71.5,-1425.5,275.5,1272,197.5,551.5,0,74.703,68.857,76.233,76.538,478.279,546.17,549.415,550.02,550.192,0.59,0.04,0.016,-0.024,640,33024,32384,75.819,69.94,80.112,0,0,4011,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527915442,17.473,78.384,3.05,182.481,5.86,168.021,0.182,0.615,13.297,147.2,20.618,51.545,17.929,44.822,0
2021-12-03 16:09:00,3.96,,,1638527976624,34.045,36.716,947.022,68.5,-1370.5,284.5,1296,246,565.5,0,69.713,64.709,70.754,70.962,450.62,513.812,516.348,516.812,516.959,0.576,-0.008,-0.056,0.04,32640,64640,33408,77.09,71.894,83.038,0,0,4025,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638527977656.5,17.473,78.382,3.75,189.446,7.411,162.753,0.189,0.67,13.943,138.4,19.241,48.102,16.731,41.828,0
2021-12-03 16:10:00,4.48,,,1638528038371.5,34.15,36.45,947.033,68,-1353.5,278,1281,230,560.5,0,66.939,61.929,68.113,68.348,430.745,491.497,494.155,494.646,494.793,0.603,-0.04,-0.016,-0.016,64896,32512,32512,75.26,70.695,80.181,0,0,4015.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528039661,17.468,78.385,3.3,183.934,6.896,161.84,0.184,0.641,13.579,133.25,18.475,46.188,16.065,40.163,0
2021-12-03 16:11:00,7.62,,,1638528100839.5,34.24,36.249,946.743,66,-1310,306.5,1364,201.5,558.5,0,71.704,67.123,72.29,72.407,468.868,533.659,535.649,536,536.135,0.559,0.016,0,0.056,33024,32768,896,75.586,70.195,81.311,0,0,4018.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528101341,17.464,78.386,3.35,206.516,5.982,158.33,0.207,0.609,13.164,142.4,19.79,49.476,17.209,43.022,0
2021-12-03 16:12:00,4.9,,,1638528163009,34.315,35.997,946.477,66.5,-1335,284.5,1296.5,194.5,553.5,0,69.297,64.205,70.431,70.658,446.816,509.673,512.321,512.808,512.958,0.577,0.008,0,0.08,128,32768,1280,74.71,67.818,81.326,0,0,4009.5,87.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528163544.5,17.462,78.385,2.95,188.622,5.756,159.168,0.189,0.6,13.083,140.95,19.126,47.815,16.631,41.578,0
2021-12-03 16:13:00,3.59,,,1638528209228,34.37,36.02,946.614,74,-1474,342,1454,282,580,0,76.196,70.953,77.139,77.328,494.682,563.668,566.192,566.649,566.803,0.575,-0.048,0,0.016,64768,0,256,75.639,72.443,79.282,0,0,4013,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528209747,17.458,78.385,2.8,234.658,8.556,172.157,0.235,0.739,14.686,151,21.03,52.575,18.287,45.718,0
2021-12-03 16:14:00,2.82,,,1638528256122,34.42,35.913,946.057,76,-1523,325,1410.5,237,562,0,76.713,71.65,77.478,77.631,500.083,569.458,571.764,572.176,572.325,0.569,-0.056,0.008,-0.048,64640,128,64768,76.966,73.049,81.96,0,0,4019,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528256632.5,17.454,78.383,2.7,220.92,7.115,175.606,0.221,0.681,14.006,149.25,21.173,52.932,18.411,46.028,0
2021-12-03 16:15:00,1.85,,,1638528317938.5,34.5,35.834,945.714,77.5,-1542,321.5,1404.5,269,578.5,0,73.09,68.348,73.75,73.882,477.246,543.316,545.424,545.798,545.938,0.572,-0.016,0.032,-0.008,65280,512,32640,71.198,66.669,77.562,0,0,4015,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528318445,17.453,78.383,2.45,218.004,8.139,178.172,0.218,0.714,14.36,148.55,20.173,50.432,17.542,43.854,0
2021-12-03 16:16:00,2.49,,,1638528379950.5,34.615,35.941,945.575,78,-1547,368.5,1531.5,235,567,0,76.215,71.394,76.797,76.913,498.827,567.677,569.739,570.102,570.244,0.548,-0.016,-0.04,-0.008,65280,64896,32640,73.774,69.382,78.213,0,0,4014.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528380437,17.452,78.382,2.45,255.686,7.053,178.981,0.256,0.679,13.957,151.1,21.035,52.588,18.292,45.729,0
2021-12-03 16:17:00,3.27,,,1638528442057,34.73,35.901,945.371,88.5,-1767,330.5,1431.5,233.5,568.5,0,77.246,71.953,78.185,78.372,501.702,571.631,574.167,574.625,574.781,0.572,0.016,0.048,0.04,33024,768,33408,75.085,70.785,79.84,0,0,4004.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528442575,17.449,78.38,4.35,225.17,7.005,197.149,0.225,0.681,13.91,151.5,21.32,53.3,18.539,46.348,0
2021-12-03 16:18:00,2.27,,,1638528503970,34.8,35.067,944.713,71.5,-1421.5,301.5,1347,176.5,550.5,0,78.301,72.583,79.553,79.803,505.21,576.222,579.176,579.719,579.887,0.602,-0.032,-0.016,-0.008,65024,32512,32640,76.709,71.801,80.139,0,0,4011,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528504501.5,17.445,78.377,3.25,201.106,5.172,167.631,0.201,0.593,12.914,151.1,21.611,54.028,18.792,46.981,0
2021-12-03 16:19:00,4.98,,,1638528566078,34.835,35.045,944.294,74.5,-1488,288,1314,219.5,566,0,73.246,67.877,74.434,74.671,472.404,538.838,541.623,542.135,542.293,0.57,0.008,0,-0.048,32896,32768,32000,76.156,71.855,83.457,0,0,4003.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528566578,17.441,78.377,3.65,190.26,6.548,172.821,0.19,0.651,13.606,145.5,20.216,50.54,17.579,43.947,0
2021-12-03 16:20:00,5.36,,,1638528628381.5,34.845,34.837,944.478,60.5,-1209,318,1391,210,562.5,0,69.941,64.895,71.318,71.604,451.849,515.257,517.829,518.3,518.449,0.58,0.008,-0.016,-0.08,32896,32512,64256,74.58,69.135,79.083,0,0,4004.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528629192,17.437,78.375,2.95,214.073,6.242,148.524,0.214,0.628,13.411,138.8,19.304,48.259,16.786,41.965,0
2021-12-03 16:21:00,4.31,,,1638528690004.5,34.83,34.776,946.86,63.5,-1267,294,1322.5,181.5,551,0,75.796,69.838,77.37,77.685,485.027,553.92,557.242,557.861,558.037,0.578,0.008,0,-0.072,32768,65024,64384,74.61,69.962,79.254,0,0,3997,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528690524,17.431,78.375,3.55,194.804,5.329,153.74,0.195,0.598,13.033,149.5,20.92,52.299,18.191,45.478,0
2021-12-03 16:22:00,7.18,,,1638528752110.5,34.75,35.235,947.625,107.5,-2151,297,1334.5,140.5,534,0,71.955,66.832,72.993,73.201,465.514,530.723,533.294,533.764,533.914,0.568,-0.08,0.024,0.064,64256,33152,1024,71.647,67.433,78.247,0,0,3993.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528753145.5,17.429,78.375,3.35,197.69,4.021,230.13,0.198,0.5,11.484,152.5,19.86,49.649,17.269,43.173,0
2021-12-03 16:23:00,3.86,,,1638528814312,33.87,35.772,947.768,99.5,-1982,338.5,1445.5,153,544.5,0,69.245,63.637,70.824,71.14,441.539,504.538,507.752,508.355,508.52,0.582,-0.072,-0.016,0.064,31616,32512,1024,72.839,69.618,76.218,0,0,4013,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528814813,17.431,78.372,2.95,231.843,4.424,216.661,0.232,0.519,11.894,152.1,19.112,47.779,16.619,41.547,0
2021-12-03 16:24:00,6.35,,,1638528860965,32.97,37.411,947.173,89,-1768,340,1456,107,534,0,100.283,94.6,100.483,100.523,662.624,752.976,754.969,755.299,755.466,0.537,0.016,0.032,0.016,256,512,256,72.811,69.016,78.213,0,0,4000,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528861248,17.433,78.37,2.6,235.051,2.966,198.837,0.235,0.491,11.784,151.7,27.678,69.195,24.068,60.17,0
2021-12-03 16:25:00,5.08,,,1638528938289,31.995,39.357,945.957,86,-1720,303,1349,17.5,498.5,0,91.412,85.845,91.924,92.027,600.338,682.838,685.076,685.463,685.627,0.571,-0.016,-0.056,-0.024,65280,64640,32384,74.368,68.755,78.337,0,0,3993.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638528938763.5,17.437,78.365,2.85,207.767,0.342,194.059,0.208,0.119,3.952,151.55,25.23,63.074,21.939,54.847,0
2021-12-03 16:26:00,4.52,,,1638529000290.5,31.74,40.6,945.685,123,-2454.5,321,1398,28.5,444.5,0,102.635,96.715,102.929,102.988,677.179,769.689,771.842,772.203,772.377,0.544,0,-0.008,-0.04,32768,32640,64896,71.166,66.059,82.785,0,0,3998.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638529000590.5,17.438,78.364,4.2,223.505,0.697,258.367,0.224,0.171,4.81,153.4,28.327,70.818,24.632,61.581,0
2021-12-03 16:27:00,3.58,,,1638529062306,31.855,39.869,945.146,125.5,-2500,361.5,1513,137,538.5,0,101.701,96.009,101.843,101.871,672.671,764.275,766.218,766.537,766.705,0.535,-0.016,-0.008,-0.096,32512,32640,64000,74.462,69.097,79.368,0,0,4000,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638529062590.5,17.44,78.362,3.25,255.168,3.947,262.667,0.255,0.463,10.62,153.5,28.069,70.174,24.408,61.02,0
2021-12-03 16:28:00,5.63,,,1638529109201,31.93,39.578,945.177,90,-1805,299,1336,103,534,0,84.308,78.871,85.041,85.187,550.802,627,629.396,629.82,629.98,0.595,0,-0.032,-0.064,0,65024,64512,69.687,66.499,74.125,0,0,4002,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638529109493,17.441,78.36,3.2,204.809,2.857,201.027,0.205,0.45,11.282,151.6,23.269,58.173,20.234,50.585,0
2021-12-03 16:29:00,1.73,,,1638529155413.5,32.1,39.713,945.01,96,-1910,417,1671.5,340.5,593.5,0,116.252,108.992,117.059,117.221,761.758,866.742,869.786,870.318,870.532,0.568,-0.032,-0.008,-0.04,32256,32640,64896,73.275,67.163,77.124,0,0,3997.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638529155717,17.442,78.359,3.5,299.341,10.459,211.354,0.299,0.895,16.65,152.2,32.086,80.214,27.901,69.751,0
2021-12-03 16:30:00,1.12,,,1638529217251,32.4,39.478,944.629,95.5,-1901.5,350.5,1484,201.5,559,0,104.175,97.365,105.158,105.355,679.728,773.915,776.975,777.519,777.72,0.554,-0.024,0.008,0.064,65152,32896,1024,73.034,68.027,79.112,0,0,3999,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638529217535.5,17.442,78.357,3.45,245.731,6.009,210.346,0.246,0.677,14.165,151.9,28.752,71.881,25.002,62.505,0
2021-12-03 16:31:00,1.09,,,1638529279342,32.71,38.87,943.809,88,-1749,311.5,1373,156.5,543.5,0,92.256,86.965,92.494,92.541,608.99,692.133,694.035,694.353,694.509,0.529,-0.016,-0.016,0.04,32512,32512,640,75.114,70.109,79.388,0,0,4004,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638529279651,17.445,78.353,2.4,213.772,4.564,197.194,0.214,0.575,12.883,151.65,25.463,63.657,22.141,55.354,0
2021-12-03 16:32:00,1.08,,,1638529341345,32.98,38.51,943.798,92.5,-1844.5,307,1361,171,549.5,0,93.381,88.3,93.387,93.388,619.029,703.087,704.712,704.973,705.123,0.527,0.008,-0.04,-0.072,32896,64896,64384,70.12,66.845,78.033,0,0,3984,86.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638529341650,17.445,78.353,1.8,209.694,5.025,204.88,0.21,0.608,13.266,151.75,25.773,64.433,22.412,56.029,0
2021-12-06 10:51:00,0,0.029,,1638768087065.5,29.96,44.841,946.262,53,-1055,193.5,1043.5,856.5,737,0,33.418,31.429,33.565,33.595,219.912,250.055,250.822,250.953,251.012,0.547,0.04,0,0,640,32768,32768,63.088,60.365,71.751,0,0,4128,97,30,30,30,30,30,30,30,30,120,30,30,1,1,1638768088637.5,17.445,78.351,4.25,126.363,27.017,137.647,0.126,0.896,16.895,103.3,9.223,23.058,8.02,20.051,0
