Date Time,temperature,humidity,CO_1,CO_2,CO_3,CO_4,CO_5,CO_6,CO_7,CO_8
2022-02-12 18:48:42,28.07,35.39,0,-2,21,-6,19,267,-4,-21
2022-02-12 18:48:52,28.08,35.39,-1,0,22,-11,18,173,0,-21
2022-02-12 18:49:03,28.07,35.33,-1,0,22,1,17,-128,3,-20
2022-02-12 18:49:12,27.95,35.33,0,1,20,9,17,-96,2,-21
2022-02-12 18:49:23,27.93,35.3,1,1,20,6,17,-59,3,-21
2022-02-12 18:49:31,28.06,35.27,2,1,21,-2,17,-92,5,-20
2022-02-12 18:49:42,28.07,35.29,-1,0,21,1,18,95,0,-21
2022-02-12 18:49:50,28.04,35.31,0,1,22,1,19,-80,2,-19
2022-02-12 18:49:59,28.06,35.38,1,-1,21,-7,18,307,-5,-21
2022-02-12 18:50:07,28.06,35.42,-1,-2,21,-1,18,292,-4,-21
2022-02-12 18:50:15,28.05,35.48,-2,0,22,-4,18,-80,2,-21
2022-02-12 18:50:24,28.06,35.51,1,1,22,6,17,7,-1,-20
2022-02-12 18:50:33,27.85,35.53,0,0,21,6,19,-34,3,-20
2022-02-12 18:51:27,28.04,35.42,2,1,22,-8,18,-37,2,-20
2022-02-12 18:51:38,28.03,35.4,-1,-1,22,-11,19,216,-2,-21
2022-02-12 18:51:47,28.05,35.42,-1,0,21,-9,19,-69,2,-21
2022-02-12 18:52:00,28.05,35.41,-1,-1,22,-10,18,1002,-3,-21
2022-02-12 18:52:08,28.05,35.49,1,1,21,9,18,-57,-1,-21
2022-02-12 18:52:46,28.05,35.23,-1,-1,21,-10,19,88,1,-21
2022-02-12 18:53:14,28.05,35.25,-1,0,21,-2,18,462,0,-20
2022-02-12 18:53:23,28.13,35.19,-1,-1,20,-4,18,271,1,-21
2022-02-12 18:53:31,28.07,35.17,3,1,20,15,17,70,0,-20
2022-02-12 18:53:39,27.83,35.22,2,3,21,-1,16,-336,4,-20
2022-02-12 18:53:47,28.06,35.25,-2,-3,21,-8,18,262,-3,-20
2022-02-12 18:53:56,28.05,35.28,-1,2,21,1,18,-37,2,-20
2022-02-12 18:54:04,28.05,35.35,2,1,21,3,18,203,-3,-20
2022-02-12 18:54:13,28.05,35.38,-1,2,20,6,17,-59,4,-21
2022-02-12 18:54:21,28.04,35.36,-1,0,21,-2,17,-81,4,-20
2022-02-12 18:54:30,28.04,35.33,1,-1,22,2,18,336,-5,-20
2022-02-12 18:54:39,28.05,35.28,2,1,20,0,17,-12,1,-21
2022-02-12 18:54:51,28.04,35.23,-3,0,21,-5,18,-28,1,-20
2022-02-12 18:55:01,28.06,35.24,0,2,21,-2,16,-129,2,-20
2022-02-12 18:55:13,28.06,35.24,2,0,21,12,17,78,-2,-20
2022-02-12 18:55:21,28.04,35.21,-1,-1,20,-9,18,93,0,-20
2022-02-12 18:55:30,28.01,35.26,-1,-1,20,5,18,294,-1,-20
2022-02-12 18:55:42,28.05,35.23,1,2,20,2,16,-87,3,-20
2022-02-12 18:55:50,28.06,35.22,0,0,21,-4,18,376,-4,-20
2022-02-12 18:55:59,28.06,35.23,3,0,20,-2,18,343,-4,-20
2022-02-12 18:56:07,28.06,35.18,1,-1,21,-1,18,341,-4,-20
2022-02-12 18:56:16,28.06,35.22,-2,1,21,3,18,-82,4,-20
2022-02-12 18:56:26,27.82,35.23,-2,0,21,-7,18,-78,4,-19
2022-02-12 18:56:36,28.05,35.25,2,1,19,1,17,-20,0,-20
2022-02-12 18:56:45,28.05,35.26,-2,1,21,-2,18,-36,2,-20
2022-02-12 18:56:53,28.06,35.24,1,0,20,2,18,38,-3,-19
2022-02-12 18:57:01,28.04,35.29,-2,0,20,-15,18,143,0,-20
2022-02-12 18:57:10,28.05,35.24,0,2,19,0,17,-98,2,-20
2022-02-12 18:57:18,28.04,35.26,0,1,20,7,17,19,-1,-20
2022-02-12 18:57:27,28.04,35.24,0,-1,20,-6,17,271,-3,-20
2022-02-12 18:57:35,28.04,35.26,0,0,20,5,18,202,-4,-20
2022-02-12 18:57:44,28.04,35.22,0,0,20,-7,17,379,-3,-20
2022-02-12 18:57:55,28.04,35.22,0,1,21,-5,18,422,-3,-19
2022-02-12 18:58:05,28.04,35.23,0,-1,20,-12,18,298,-4,-19
2022-02-12 18:58:14,28.03,35.25,0,0,21,-1,17,366,-4,-20
2022-02-12 18:58:22,28.06,35.26,3,1,20,5,17,160,-2,-18
2022-02-12 18:58:31,28.04,35.29,0,-1,20,-3,17,308,-4,-20
2022-02-12 18:58:41,28.02,35.35,-1,0,20,-7,17,-33,2,-19
2022-02-12 18:58:51,28.05,35.3,1,-1,20,-3,17,378,-4,-21
2022-02-12 18:58:59,28.06,35.25,0,0,20,7,17,203,-2,-19
2022-02-12 18:59:07,28.06,35.28,0,0,20,0,17,336,-4,-20
2022-02-12 18:59:15,28.04,35.27,1,1,19,3,17,23,-1,-20
2022-02-12 18:59:23,28.06,35.28,-1,1,20,-10,18,-78,4,4
2022-02-12 18:59:32,28.06,35.28,-3,0,20,-3,17,256,-2,-20
2022-02-12 18:59:42,28.05,35.27,0,0,20,3,17,378,-2,-20
2022-02-12 18:59:50,28.04,35.31,0,-1,20,-3,17,373,-3,-21
2022-02-12 18:59:58,28.05,35.3,-2,1,21,0,18,-121,3,-20
2022-02-12 19:00:07,28.05,35.31,0,1,19,13,15,-64,2,-19
2022-02-12 19:00:15,28.05,35.3,0,1,21,2,18,286,-2,-20
2022-02-12 19:00:23,28.04,35.29,-2,-1,20,-11,18,185,-1,-20
2022-02-12 19:00:32,28.05,35.28,-1,0,20,-11,18,259,-2,-20
2022-02-12 19:00:40,28.05,35.24,2,0,20,12,17,79,-3,-19
2022-02-12 19:00:49,28.05,35.21,0,1,20,3,17,-233,2,-20
2022-02-12 19:00:59,28.05,35.24,-1,0,20,-5,17,16,0,-19
2022-02-12 19:01:08,28.06,35.24,0,0,19,4,16,-141,4,-19
2022-02-12 19:01:16,28.05,35.23,1,1,20,0,17,326,-3,-20
2022-02-12 19:01:24,28.06,35.22,-1,0,19,-6,17,221,-3,-20
2022-02-12 19:01:34,28.06,35.17,0,-1,19,-6,17,225,-1,-19
2022-02-12 19:01:42,28.05,35.22,-2,0,20,-1,16,-81,3,-20
2022-02-12 19:01:50,28.05,35.24,-1,-1,20,-4,17,261,-2,-19
2022-02-12 19:01:59,28.05,35.26,-1,-1,20,-7,18,288,-3,-20
2022-02-12 19:02:07,27.8,35.35,0,0,19,0,17,219,-2,-19
2022-02-12 19:02:18,28.05,35.35,1,2,20,2,17,29,-2,-20
2022-02-12 19:02:27,28.06,35.41,0,0,20,-1,17,-291,2,-18
2022-02-12 19:02:37,28.06,35.46,2,1,20,7,17,78,0,-19
2022-02-12 19:02:47,28.06,35.46,-1,4,20,-6,16,-121,3,-19
2022-02-12 19:02:56,28.04,35.45,-1,0,19,-15,17,-123,4,-19
2022-02-12 19:03:05,28.05,35.39,1,-1,20,-5,17,335,-3,-20
2022-02-12 19:03:13,28.06,35.34,-2,-2,20,-14,17,60,2,-19
2022-02-12 19:03:21,28.05,35.31,-1,-2,19,-9,17,255,-2,-20
2022-02-12 19:03:32,28.05,35.29,-1,2,19,4,17,-166,3,-19
2022-02-12 19:03:40,28.05,35.25,-2,-1,20,-1,18,-29,1,-19
2022-02-12 19:03:50,28.02,35.29,0,2,18,1,15,-59,2,-19
2022-02-12 19:03:59,28.06,35.26,0,1,20,-8,17,265,-4,-20
2022-02-12 19:04:09,28.16,35.22,3,0,19,3,17,-61,3,-20
2022-02-12 19:04:33,28.08,35.26,0,0,19,1,17,341,-3,-19
2022-02-12 19:04:42,28.08,35.21,0,2,20,4,16,-2,1,-19
2022-02-12 19:04:50,28.06,35.22,-3,0,19,-11,17,612,1,-19
2022-02-12 19:05:01,28.06,35.21,2,-1,19,9,15,-59,1,-20
2022-02-12 19:05:10,28.07,35.2,1,1,19,8,16,-88,1,-20
2022-02-12 19:05:19,28.07,35.22,2,1,20,-4,17,243,-4,-19
2022-02-12 19:05:29,28.06,35.3,-3,1,19,-4,17,-29,1,-19
2022-02-12 19:05:38,28.05,35.28,2,1,20,5,16,-89,1,-20
2022-02-12 19:05:47,28.06,35.33,2,0,19,-5,17,201,-3,-20
2022-02-12 19:05:58,28.03,35.36,0,2,18,6,16,-60,2,-19
2022-02-12 19:06:06,28.04,35.35,0,-1,20,-6,17,257,-3,-20
2022-02-12 19:06:16,28.06,35.37,-1,0,20,-4,17,-37,1,-18
2022-02-12 19:06:26,28.05,35.36,1,2,19,4,14,-87,3,-18
2022-02-12 19:06:36,28.05,35.36,2,-1,18,11,15,-106,3,-18
2022-02-12 19:06:44,28.06,35.42,-1,-1,21,-5,16,-334,3,-19
2022-02-12 19:06:53,28.05,35.4,-2,-2,19,-9,17,254,-4,-19
2022-02-12 19:07:03,28.05,35.43,-1,-1,19,-8,17,268,-4,-19
2022-02-12 19:07:13,27.84,35.47,1,0,20,-1,18,344,-3,-19
2022-02-12 19:07:22,28.04,35.43,3,0,20,4,17,374,-5,-18
2022-02-12 19:07:34,28.06,35.42,-2,0,19,-9,17,61,1,-19
2022-02-12 19:07:43,28.08,35.4,-1,-2,19,-6,17,257,-2,-18
2022-02-12 19:07:57,28.06,35.35,0,2,18,3,16,-116,4,-18
2022-02-12 19:08:05,28.07,35.29,2,-1,19,7,17,376,-3,-19
2022-02-12 19:08:13,28.08,35.31,2,2,19,6,15,-203,3,-18
2022-02-12 19:08:22,28.07,35.32,-1,-2,19,-3,17,316,-5,-19
2022-02-12 19:08:31,28.06,35.29,-1,-2,19,-4,17,143,0,-19
2022-02-12 19:08:40,28.04,35.2,1,0,20,-5,16,338,-3,-19
2022-02-12 19:08:50,28.04,35.28,2,2,19,5,16,33,-1,-20
2022-02-12 19:09:02,28.06,35.29,3,2,19,0,16,76,-3,-19
2022-02-12 19:09:14,28.06,35.25,0,1,18,5,15,-59,3,-19
2022-02-12 19:09:29,28.05,35.25,3,3,19,5,16,76,-2,-19
2022-02-12 19:09:44,28.08,35.25,-1,0,19,12,17,119,-2,-19
2022-02-12 19:09:53,28.09,35.31,-1,-1,18,-2,16,336,-3,-19
2022-02-12 19:10:11,28.05,35.19,0,0,19,8,16,72,-1,-19
2022-02-12 19:10:25,28.09,35.21,-1,-1,19,-4,16,-78,2,-18
2022-02-12 19:10:37,28.11,35.16,1,0,18,-2,17,304,-2,-18
2022-02-12 19:10:50,28.12,35.13,1,-2,18,5,17,303,-3,-19
2022-02-12 19:10:58,28.12,35.13,-1,1,19,4,16,-121,2,-18
2022-02-12 19:11:06,28.09,35.06,0,2,18,2,17,-172,3,-18
2022-02-12 19:11:15,28.1,35.15,0,-1,19,2,17,244,-4,-19
2022-02-12 19:11:25,28.09,35.19,-2,-2,18,-7,16,294,-2,-18
2022-02-12 19:11:33,28.1,35.27,-1,0,19,4,16,-127,4,-18
2022-02-12 19:11:42,28.09,35.24,1,2,18,8,15,-216,3,-18
2022-02-12 19:11:51,28.08,35.21,2,1,19,12,15,-13,1,-18
2022-02-12 19:11:59,28.09,35.24,1,0,19,-1,16,202,-4,-18
2022-02-12 19:12:08,28.1,35.16,2,-2,19,0,16,307,-4,-18
2022-02-12 19:12:17,28.09,35.12,0,1,19,1,16,203,-3,-18
2022-02-12 19:12:26,28.1,35.11,-1,-2,18,-10,16,-28,3,-18
2022-02-12 19:12:37,28.1,35.17,-2,1,19,-2,15,-237,4,-18
2022-02-12 19:12:49,26.66,35.19,-2,-1,19,-1,17,-159,1,-17
2022-02-12 19:13:00,28.08,35.15,1,1,17,7,16,-214,3,-18
2022-02-12 19:13:11,28.08,35.21,1,0,18,11,14,-61,2,-18
2022-02-12 19:13:29,27.89,35.27,0,0,18,-2,15,-294,3,-18
2022-02-12 19:13:38,28.06,35.22,-1,2,19,-5,15,-292,3,-18
2022-02-12 19:13:52,28.06,35.25,-1,-3,19,-6,16,1598,-3,-3
2022-02-12 19:14:12,28.08,35.2,-1,1,19,2,16,-242,4,-18
2022-02-12 19:14:20,28.1,35.23,1,-2,17,-3,17,261,-3,-18
2022-02-12 19:14:28,28.09,35.19,0,0,18,-8,16,334,-2,-18
2022-02-12 19:14:38,28.07,35.24,0,1,19,3,16,72,-3,-18
2022-02-12 19:14:46,28.06,35.27,2,1,18,0,16,-74,1,-18
2022-02-12 19:14:57,28.08,35.3,1,-2,18,-7,16,218,0,-18
2022-02-12 19:15:05,28.07,35.25,3,-1,18,2,16,379,-3,-18
2022-02-12 19:15:14,28.06,35.25,-1,1,17,9,16,-6,-1,-18
2022-02-12 19:15:22,27.72,35.26,2,2,19,3,16,370,-3,-18
2022-02-12 19:15:31,28.06,35.36,-1,-2,18,-5,16,259,-2,-17
2022-02-12 19:15:41,28.06,35.25,0,0,19,-3,16,303,-3,-17
2022-02-12 19:15:50,28.08,35.31,0,1,19,1,16,-204,2,-18
2022-02-12 19:15:58,28.08,35.3,-1,-1,18,3,15,-78,2,-18
2022-02-12 19:16:07,28.07,35.27,0,1,18,-2,16,-38,3,-17
2022-02-12 19:16:18,28.07,35.31,1,3,18,8,16,38,-3,-18
2022-02-12 19:16:29,28.06,35.26,-1,1,17,2,15,-60,1,-18
2022-02-12 19:16:41,28.07,35.29,0,-1,18,-1,16,258,-3,-17
2022-02-12 19:16:52,28.06,35.3,0,2,18,0,14,-144,5,-17
2022-02-12 19:17:20,28.05,35.32,-2,-1,18,-9,16,255,-3,-18
2022-02-12 19:17:30,28.06,35.29,0,2,17,1,16,8,-1,-18
2022-02-12 19:17:41,28.04,35.28,-3,0,18,-2,16,18,1,-18
2022-02-12 19:17:53,28.05,35.28,4,1,17,-2,16,38,-1,-18
2022-02-12 19:18:02,28.03,35.25,-1,0,17,-3,16,-31,1,-18
2022-02-12 19:18:14,28.03,35.29,0,0,18,7,16,-61,3,-18
2022-02-12 19:18:42,28.04,35.36,1,0,18,-2,16,344,-2,-18
2022-02-12 19:18:51,28.03,35.37,-2,-2,19,-2,16,-79,4,-17
2022-02-12 19:19:00,28.03,35.42,-1,1,18,5,15,-220,2,-18
2022-02-12 19:19:08,28.05,35.39,0,1,18,1,15,-144,3,-18
2022-02-12 19:19:17,28.07,35.11,-1,-1,17,-8,16,82,-1,-17
2022-02-12 19:19:25,28.07,35.05,-3,1,18,-7,16,-279,1,-18
2022-02-12 19:19:33,28.05,34.87,1,0,18,7,16,283,-3,-18
2022-02-12 19:19:42,28.04,35.15,-3,1,17,-9,16,101,1,-17
2022-02-12 19:19:51,28.04,35.24,-1,-2,17,-7,15,296,-3,-18
2022-02-12 19:19:59,28.06,35.27,-2,1,17,7,16,-14,0,-17
2022-02-12 19:20:08,28.04,35.35,0,2,18,12,15,27,-2,-18
2022-02-12 19:20:19,28.05,35.16,0,1,18,-9,15,19,1,-18
2022-02-12 19:20:27,28.06,35.17,1,0,18,4,16,1012,-4,-17
2022-02-12 19:20:36,28.06,35.23,0,-2,17,-4,16,295,-2,-17
2022-02-12 19:20:50,28.08,35.26,4,0,18,1,16,285,-3,-18
2022-02-12 19:21:04,28.06,35.34,-1,-1,18,0,15,-82,3,-17
2022-02-12 19:21:14,28.05,35.31,3,3,17,4,15,-58,3,-17
2022-02-12 19:21:27,28.05,35.39,2,3,17,6,15,-158,3,-17
2022-02-12 19:21:35,28.04,35.33,0,0,18,-1,14,-171,2,-18
2022-02-12 19:21:46,28.06,35.34,-1,-1,17,-6,16,267,-4,-18
2022-02-12 19:21:57,28.08,35.33,2,1,17,3,14,-68,1,-18
2022-02-12 19:22:07,28.05,35.31,1,0,18,-1,16,244,-4,-18
2022-02-12 19:22:15,27.84,35.34,0,1,18,1,15,-242,3,-18
2022-02-12 19:22:24,28.07,35.32,2,2,17,10,14,-96,2,-18
2022-02-12 19:22:33,28.05,35.34,3,3,17,10,15,-52,1,-18
2022-02-12 19:22:42,28.06,35.48,-1,-3,18,-9,16,254,-2,-18
2022-02-12 19:22:50,28.05,35.43,2,1,17,4,15,-84,3,-17
2022-02-12 19:23:06,28.04,35.43,-1,-1,17,-4,16,465,-3,-17
2022-02-12 19:23:14,28.05,35.42,-2,0,18,-8,16,33,1,-17
2022-02-12 19:23:22,28.03,35.44,-1,-3,17,-6,16,342,-3,-18
2022-02-12 19:23:32,28.03,35.39,1,2,18,15,14,5,2,-18
2022-02-12 19:23:40,28.05,35.42,2,2,17,15,14,-6,1,-18
2022-02-12 19:23:50,28.05,35.42,0,0,18,-2,17,284,-4,-17
2022-02-12 19:23:58,28.06,35.4,0,-1,17,-6,16,337,-4,-17
2022-02-12 19:24:07,28.06,35.37,-1,-2,16,-3,16,257,-4,-18
2022-02-12 19:24:15,28.06,35.42,1,0,17,4,15,-137,4,-17
2022-02-12 19:24:23,28.06,35.38,-2,-1,18,-3,16,-78,3,-17
2022-02-12 19:24:32,28.08,35.43,-1,1,18,0,14,-290,4,-17
2022-02-12 19:24:40,28.05,35.32,0,-2,17,-10,16,301,-3,-18
2022-02-12 19:24:50,27.98,35.35,3,1,18,15,16,403,-3,-18
2022-02-12 19:25:04,28.06,35.47,1,0,17,7,15,-303,3,-17
2022-02-12 19:25:12,27.99,35.35,0,-1,17,0,16,301,-3,-17
2022-02-12 19:25:21,28.07,35.37,-2,-1,18,-11,15,-36,2,-17
2022-02-12 19:25:31,27.95,35.4,1,0,16,15,14,-60,3,-17
2022-02-12 19:25:39,28.07,35.27,0,0,18,1,16,409,-5,-17
2022-02-12 19:25:48,28.05,35.37,3,2,17,8,14,-140,4,-17
2022-02-12 19:25:56,28.07,35.36,-1,1,17,9,15,73,-1,-1
2022-02-12 19:26:05,28.06,35.39,1,3,17,-7,14,-217,4,-17
2022-02-12 19:26:13,28.08,35.41,-1,-1,16,-7,15,308,-4,-17
2022-02-12 19:26:22,28.08,35.39,-1,0,17,3,15,-240,4,-17
2022-02-12 19:26:33,28.06,35.46,1,-2,17,-3,16,335,-5,-17
2022-02-12 19:26:42,28.07,35.43,2,0,17,8,14,-148,3,-17
2022-02-12 19:26:51,28.07,35.44,2,0,17,8,15,3,-2,-18
2022-02-12 19:26:59,28.06,35.39,1,0,18,0,16,337,-3,-17
2022-02-12 19:27:07,28.06,35.43,-2,-1,17,-1,16,298,-3,-16
2022-02-12 19:27:21,28.07,35.36,-1,2,16,3,15,-60,3,-17
2022-02-12 19:27:30,28.07,35.39,-2,0,17,-10,15,-79,2,-17
2022-02-12 19:27:40,28.07,35.38,2,-1,17,4,16,120,-3,-17
2022-02-12 19:27:49,28.07,35.45,3,0,17,4,14,-59,3,-18
2022-02-12 19:27:58,28.06,35.44,-2,0,17,-7,15,-37,3,-17
2022-02-12 19:28:07,28.08,35.35,2,1,17,18,13,-135,3,-16
2022-02-12 19:28:15,28.08,35.41,1,-2,17,5,16,306,-5,-17
2022-02-12 19:28:24,28.02,35.43,-1,2,17,-2,14,-176,4,-17
2022-02-12 19:28:34,28.09,35.39,2,1,16,16,14,-62,4,-17
2022-02-12 19:28:42,28.07,35.43,-1,0,16,-5,16,333,-4,-17
2022-02-12 19:28:51,28.07,35.44,3,-2,17,-1,15,370,-3,-18
2022-02-12 19:28:59,28.06,35.45,1,1,17,8,14,-10,1,-17
2022-02-12 19:29:10,28.05,35.46,-1,1,18,-6,15,-294,3,-17
2022-02-12 19:29:18,28.07,35.46,-1,1,17,0,14,-253,3,-17
2022-02-12 19:29:26,28.07,35.53,0,0,17,6,15,36,-3,-17
2022-02-12 19:29:35,28.08,35.42,3,1,16,11,13,-59,3,-17
2022-02-12 19:29:44,28.09,35.39,1,0,17,0,16,201,-4,-17
2022-02-12 19:29:52,28.08,35.38,1,2,18,-1,15,-155,3,-17
2022-02-12 19:30:00,28.08,35.41,0,0,17,7,16,285,-3,-17
2022-02-12 19:30:09,28.08,35.42,0,-1,17,-6,15,285,-3,-17
2022-02-12 19:30:18,27.94,35.44,2,2,16,11,14,-178,4,-16
2022-02-12 19:30:26,28.08,35.44,2,1,17,2,15,78,-2,-18
2022-02-12 19:30:35,28.07,35.47,1,0,17,19,15,22,-1,-17
2022-02-12 19:30:43,28.06,35.42,2,1,17,6,16,160,-4,-17
2022-02-12 19:30:51,28.08,35.37,-2,0,17,-7,15,122,0,-16
2022-02-12 19:31:00,28.11,35.34,3,1,17,3,15,245,-4,-17
2022-02-12 19:31:11,28.08,35.38,0,-1,17,6,15,302,-2,-18
2022-02-12 19:31:19,28.06,35.43,1,2,17,4,15,78,-2,-17
2022-02-12 19:31:28,28.08,35.45,-2,0,17,1,16,-37,2,-16
2022-02-12 19:31:36,28.07,35.51,2,1,17,6,16,370,-2,-18
2022-02-12 19:31:44,28.07,35.47,0,-1,17,-7,14,-308,2,-17
2022-02-12 19:31:52,28.07,35.48,1,0,17,-2,16,201,-3,-17
2022-02-12 19:32:01,28.07,35.47,-2,-2,17,-1,15,-126,6,-17
2022-02-12 19:32:09,28.07,35.49,0,0,16,-4,15,268,-4,-17
2022-02-12 19:32:17,28.07,35.5,0,0,17,6,15,286,-3,-17
2022-02-12 19:32:26,28.08,35.48,-1,-1,16,-10,15,101,1,-17
2022-02-12 19:32:35,28.07,35.46,0,0,16,12,14,-10,0,-16
2022-02-12 19:32:43,28.06,35.44,-1,0,17,-13,16,260,-3,-17
2022-02-12 19:32:51,28.07,35.38,0,1,16,-5,15,27,0,-18
2022-02-12 19:33:00,28.08,35.37,-1,2,17,-9,15,-82,4,-16
2022-02-12 19:33:11,28.06,35.36,-1,1,17,2,15,301,-2,-17
2022-02-12 19:33:21,28.06,35.31,-2,-1,17,-1,15,-210,3,-17
2022-02-12 19:33:30,28.06,35.3,0,0,17,1,15,-78,3,-16
2022-02-12 19:33:38,28.05,35.31,-1,0,16,-5,16,-78,3,-16
2022-02-12 19:33:46,28.06,35.24,4,1,16,2,14,-60,5,-16
2022-02-12 19:33:56,28.06,35.32,2,0,16,3,13,-61,5,-16
2022-02-12 19:34:04,28.06,35.28,2,2,15,1,14,-182,3,-16
2022-02-12 19:34:12,28.06,35.29,0,1,17,4,15,161,-4,-16
2022-02-12 19:34:21,28.06,35.3,1,-1,16,0,15,-36,2,-16
2022-02-12 19:34:29,28.06,35.32,3,0,17,0,15,376,-4,-17
2022-02-12 19:34:37,28.06,35.35,2,1,17,11,15,29,-1,-17
2022-02-12 19:34:45,28.06,35.42,2,0,16,18,15,77,-2,-16
2022-02-12 19:34:54,28.06,35.42,0,-2,16,0,15,266,-3,-16
2022-02-12 19:35:03,28.06,35.48,0,0,16,5,14,73,-1,-16
2022-02-12 19:35:12,28.04,35.46,-1,2,17,0,14,-335,3,-16
2022-02-12 19:35:21,28.06,35.43,-1,0,16,-11,15,-79,3,-17
2022-02-12 19:35:29,28.06,35.52,-2,-2,16,-9,15,72,3,-16
2022-02-12 19:35:37,28.06,35.44,1,1,15,9,13,-60,3,-17
2022-02-12 19:35:45,28.07,35.49,2,-1,17,-4,16,202,-3,-17
2022-02-12 19:35:53,28.06,35.44,-1,0,16,-8,15,303,-3,-16
2022-02-12 19:36:02,28.08,35.43,1,2,16,4,15,-60,3,-16
2022-02-12 19:36:10,28.06,35.49,3,1,16,10,13,-6,2,-16
2022-02-12 19:36:19,28.11,35.49,-2,0,17,-18,15,-81,3,-16
2022-02-12 19:36:27,28.07,35.51,0,0,17,6,15,67,-1,-17
2022-02-12 19:36:36,28.04,35.55,1,2,16,4,14,-59,1,-16
2022-02-12 19:36:44,28.06,35.58,-1,0,17,-4,13,-292,3,-16
2022-02-12 19:36:52,28.05,35.52,-2,-2,16,-6,15,218,-3,-16
2022-02-12 19:37:01,28.08,35.46,-2,-1,16,-10,15,225,-2,-16
2022-02-12 19:37:12,28.07,35.47,-1,1,16,5,14,-192,4,-16
2022-02-12 19:37:20,28.07,35.38,1,0,17,-6,15,302,-4,-16
2022-02-12 19:37:29,28.07,35.4,0,1,17,1,14,-235,3,-16
2022-02-12 19:37:38,28.06,35.32,1,2,16,4,14,11,-1,-17
2022-02-12 19:37:46,28.07,35.35,0,1,17,3,14,-219,3,-16
2022-02-12 19:37:55,28.06,35.43,0,-1,16,1,15,301,-5,-17
2022-02-12 19:38:03,28.05,35.43,0,-2,16,-6,14,307,-4,-16
2022-02-12 19:38:12,28.06,35.46,2,0,17,2,15,409,-3,-16
2022-02-12 19:38:21,28.07,35.44,0,1,16,-3,15,331,-4,-16
2022-02-12 19:38:30,28.07,35.46,1,1,15,7,15,-157,3,-16
2022-02-12 19:38:38,27.92,35.46,2,2,15,0,14,-144,4,-16
2022-02-12 19:38:48,28.06,35.46,1,1,17,6,15,202,-4,-16
2022-02-12 19:38:57,28.06,35.48,0,-1,16,-8,15,379,-3,-15
2022-02-12 19:39:05,28.07,35.43,1,0,16,2,15,119,-4,-16
2022-02-12 19:39:13,28.07,35.45,1,-1,16,-1,15,380,-4,-16
2022-02-12 19:39:25,28.08,35.54,-1,-1,16,6,15,811,-4,-16
2022-02-12 19:39:34,27.99,35.47,-1,0,16,-6,15,69,1,-16
2022-02-12 19:39:43,28.07,35.48,0,3,16,-4,13,-164,3,-16
2022-02-12 19:39:52,28.07,35.45,-1,-1,17,-6,15,981,-4,-16
2022-02-12 19:40:01,28.08,35.51,0,3,15,2,14,-63,1,-16
2022-02-12 19:40:10,28.07,35.39,0,0,17,-7,15,-232,3,3
2022-02-12 19:40:24,28.08,35.43,-1,-1,16,-9,15,224,-2,-16
2022-02-12 19:40:30,28.06,35.29,0,2,15,9,14,-82,2,-15
2022-02-12 19:40:39,28.08,35.05,-2,1,16,4,14,-291,3,-15
2022-02-12 19:40:47,28.07,35.13,1,0,16,-8,15,-80,2,-15
2022-02-12 19:40:56,28.06,34.99,0,-2,15,-4,15,291,-3,-16
2022-02-12 19:41:05,28.07,34.91,2,1,15,6,13,-78,3,-16
2022-02-12 19:41:16,28.05,35.06,0,-1,15,-11,14,258,-2,-15
2022-02-12 19:41:25,28.07,35.12,-1,0,16,-2,14,-293,3,-15
2022-02-12 19:41:34,28.06,35.15,-1,0,15,-7,14,22,0,-16
2022-02-12 19:41:42,28.16,35.2,1,1,15,12,14,-141,2,-15
2022-02-12 19:41:52,28.09,35.15,0,-3,15,-4,14,310,-4,-16
2022-02-12 19:42:00,27.96,35.19,-3,2,15,-2,13,-94,4,-16
2022-02-12 19:42:08,28.08,35.17,1,1,16,10,13,74,-2,-16
2022-02-12 19:42:17,28.09,35.17,1,0,14,7,13,-60,4,-15
2022-02-12 19:42:25,28.09,35.18,-1,1,16,3,13,-247,2,-15
2022-02-12 19:42:34,28.09,35.24,2,0,15,-1,15,161,-3,-16
2022-02-12 19:42:43,27.75,35.35,0,2,16,-2,14,-251,4,-15
2022-02-12 19:42:52,28.07,35.44,-1,1,16,3,15,246,-3,-16
2022-02-12 19:43:00,28.06,35.2,0,3,16,8,12,-157,3,-15
2022-02-12 19:43:08,28.09,35.04,-2,-1,15,-6,15,96,0,-15
2022-02-12 19:43:16,28.06,34.96,1,0,16,6,15,327,-2,-16
2022-02-12 19:43:25,28.06,35.07,1,0,15,-1,13,-58,1,-16
2022-02-12 19:43:34,28.07,35.23,-1,1,15,-3,12,-658,3,-16
2022-02-12 19:43:42,28.06,35.22,1,-1,15,-4,14,340,-3,-16
2022-02-12 19:43:51,28.05,34.9,-1,0,15,-2,15,294,-3,-16
2022-02-12 19:43:59,28.05,35.1,0,-1,15,6,15,203,-3,-15
2022-02-12 19:44:08,27.94,35.2,1,0,15,2,14,-67,2,-15
2022-02-12 19:44:16,28.07,35.05,1,1,15,8,13,10,0,-16
2022-02-12 19:44:24,28.03,35.05,0,0,15,-1,14,409,-3,-15
2022-02-12 19:44:34,27.82,34.92,0,-1,14,-4,14,252,-3,-15
2022-02-12 19:44:43,28.07,35.01,-1,0,15,-18,15,98,0,-15
2022-02-12 19:44:52,28.05,34.82,-2,0,15,-8,14,302,-3,-15
